FAWN Station,Period,2m T avg (F),2m T min (F),2m T max (F),Tsoil avg-10cm  (F),Tsoil min(avg)-10cm  (F),Tsoil max(avg)-10cm  (F),2m DewPt avg (F),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),10m Wind avg (mph),10m Wind min (mph),10m Wind max (mph),WDir avg10m  (deg),BP avg (mb),N (# obs),2m WetBulb (F),Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,Season,Temp_Range,Soil_Temp_Range,Temp_Category,Apparent_Temp,Wind_Range,Wind_Category,Wind_Chill,Rain_Category,Has_Rain,Rain_Intensity,Humidity_Comfort,Dewpoint_Comfort,Solar_Category,Comfort_Index,Weather_Severity,Station_Avg_Temp,Station_Avg_Rain,Temp_Deviation_From_Station,Temp_Humidity_Interaction,Wind_Rain_Interaction
Apopka,2022-03-05,69.31,55.89,83.25,74.62,71.24,78.1,58.77,73,0.0,0.0,221.95,6.67,0.36,23.85,95,1023,96,62.65,2022,3,5,5,1,9,Spring,27.36,6.859999999999999,Mild,69.14377900000001,23.490000000000002,Light,69.31,No Rain,0,0.0,Humid,Comfortable,Moderate,90.42798539792939,0.30129999999999985,72.3688594890511,0.15990875912408758,-3.058859489051102,5059.63,0.0
Apopka,2022-03-06,72.38,60.55,85.75,75.42,71.73,79.66,60.35,70,0.0,0.0,256.43,7.31,0.72,24.67,105,1022,96,64.62,2022,3,6,6,1,9,Spring,25.200000000000003,7.929999999999993,Warm,72.92978,23.950000000000003,Light,72.38,No Rain,0,0.0,Humid,Sticky,Moderate,85.40469084082989,0.41139999999999977,72.3688594890511,0.15990875912408758,0.011140510948891347,5066.599999999999,0.0
Apopka,2022-03-07,74.66,65.53,86.97,76.9,73.6,80.83,66.33,78,0.71,0.25,214.58,6.31,0.31,20.92,148,1017,96,69.0,2022,3,7,0,1,10,Spring,21.439999999999998,7.230000000000004,Warm,75.859484,20.610000000000003,Light,74.66,Heavy,1,1.0,Humid,Uncomfortable,Moderate,92.31998618765574,1.9053999999999998,72.3688594890511,0.15990875912408758,2.2911405109488925,5823.48,4.480099999999999
Apopka,2022-03-08,74.65,69.73,86.76,77.41,74.84,80.58,70.22,88,0.14,0.14,173.29,4.06,0.07,18.63,174,1014,96,71.55,2022,3,8,1,1,10,Spring,17.03,5.739999999999995,Warm,76.00036,18.56,Calm,74.65,Moderate,1,0.56,Very Humid,Oppressive,Low,88.77186523137627,0.6749000000000003,72.3688594890511,0.15990875912408758,2.2811405109489016,6569.200000000001,0.5684
Apopka,2022-03-09,74.34,68.63,84.74,76.85,74.71,79.75,70.24,88,0.12,0.06,151.92,5.5,0.13,17.31,171,1012,96,71.47,2022,3,9,2,1,10,Spring,16.11,5.040000000000006,Warm,75.600336,17.18,Light,74.34,Moderate,1,0.24,Very Humid,Oppressive,Low,90.54352162050535,0.6770000000000002,72.3688594890511,0.15990875912408758,1.9711405109488993,6541.92,0.6599999999999999
Apopka,2022-03-10,69.09,64.18,79.74,74.48,72.82,76.66,66.84,93,1.66,0.41,102.04,4.84,0.02,20.85,90,1013,96,67.56,2022,3,10,3,1,10,Spring,15.559999999999988,3.8400000000000034,Mild,68.810721,20.830000000000002,Calm,69.09,Very Heavy,1,1.64,Very Humid,Uncomfortable,Low,89.92047473262288,3.5590999999999995,72.3688594890511,0.15990875912408758,-3.2788594890511007,6425.37,8.0344
Apopka,2022-03-11,73.86,65.48,84.78,74.11,71.46,77.11,68.96,86,0.0,0.0,129.31,4.63,0.05,16.28,153,1011,96,70.47,2022,3,11,4,1,10,Spring,19.299999999999997,5.650000000000006,Warm,74.955468,16.23,Calm,73.86,No Rain,0,0.0,Very Humid,Uncomfortable,Low,92.21120725007776,0.3782,72.3688594890511,0.15990875912408758,1.4911405109488953,6351.96,0.0
Apopka,2022-03-12,64.47,42.96,75.51,71.94,66.43,74.82,54.02,72,0.58,0.31,84.46,11.63,0.47,38.47,262,1010,96,58.22,2022,3,12,5,1,10,Spring,32.550000000000004,8.389999999999986,Mild,63.156072,38.0,Moderate,64.47,Heavy,1,1.24,Humid,Comfortable,Low,72.9976126577045,1.9017,72.3688594890511,0.15990875912408758,-7.898859489051105,4641.84,6.7454
Apopka,2022-03-13,49.33,35.1,62.98,66.02,60.85,71.53,36.48,62,0.0,0.0,277.29,7.81,0.36,21.72,19,1024,93,43.35,2022,3,13,6,1,10,Spring,27.879999999999995,10.68,Cold,45.100918,21.36,Light,46.02815787575837,No Rain,0,0.0,Humid,Dry,Moderate,67.6688281208169,1.3459,72.3688594890511,0.15990875912408758,-23.038859489051106,3058.46,0.0
Apopka,2022-03-14,61.95,47.97,74.88,68.32,64.18,73.11,52.54,74,0.0,0.0,218.78,7.99,0.83,24.09,65,1023,95,56.45,2022,3,14,0,1,11,Spring,26.909999999999997,8.929999999999993,Mild,59.984190000000005,23.26,Light,61.95,No Rain,0,0.0,Humid,Comfortable,Moderate,83.00659635586132,0.7220999999999999,72.3688594890511,0.15990875912408758,-10.418859489051101,4584.3,0.0
Apopka,2022-03-15,69.99,63.88,78.87,71.31,68.67,74.7,62.98,79,0.08,0.04,138.64,8.07,0.09,27.22,94,1018,96,65.39,2022,3,15,1,1,11,Spring,14.990000000000002,6.030000000000001,Mild,69.987393,27.13,Light,69.99,Light,1,0.16,Humid,Sticky,Low,90.90884926212128,0.4833000000000003,72.3688594890511,0.15990875912408758,-2.378859489051109,5529.21,0.6456000000000001
Apopka,2022-03-16,69.39,62.89,81.19,72.74,69.98,76.44,66.63,92,0.95,0.3,161.63,4.2,0.0,30.74,224,1013,96,67.53,2022,3,16,2,1,11,Spring,18.299999999999997,6.459999999999994,Mild,69.204804,30.74,Calm,69.39,Heavy,1,1.2,Very Humid,Uncomfortable,Low,89.00356011664856,2.0985,72.3688594890511,0.15990875912408758,-2.9788594890511035,6383.88,3.9899999999999998
Apopka,2022-03-17,69.4,62.76,79.29,73.9,69.76,79.43,61.56,79,0.0,0.0,280.98,4.59,0.07,12.39,268,1013,96,64.32,2022,3,17,3,1,11,Spring,16.53000000000001,9.670000000000002,Mild,69.24358000000001,12.32,Calm,69.4,No Rain,0,0.0,Humid,Sticky,Moderate,97.76132089158524,0.2135999999999997,72.3688594890511,0.15990875912408758,-2.9688594890510984,5482.6,0.0
Apopka,2022-03-18,73.24,56.5,89.06,75.29,70.05,81.12,62.88,74,0.0,0.0,247.36,4.73,0.02,20.76,127,1014,96,66.41,2022,3,18,4,1,11,Spring,32.56,11.070000000000007,Warm,74.03120799999999,20.740000000000002,Calm,73.24,No Rain,0,0.0,Humid,Sticky,Moderate,92.96700766568433,0.35119999999999973,72.3688594890511,0.15990875912408758,0.8711405109488908,5419.759999999999,0.0
Apopka,2022-03-19,75.02,65.35,86.77,78.29,73.8,83.66,66.97,77,0.0,0.0,254.35,6.52,0.05,23.6,195,1015,96,69.52,2022,3,19,5,1,11,Spring,21.42,9.86,Warm,76.295582,23.55,Light,75.02,No Rain,0,0.0,Humid,Uncomfortable,Moderate,90.83051439537479,0.5117999999999998,72.3688594890511,0.15990875912408758,2.651140510948892,5776.54,0.0
Apopka,2022-03-20,69.44,57.83,76.78,79.16,75.7,83.39,55.93,66,0.0,0.0,259.45,6.75,0.25,24.43,332,1018,96,61.12,2022,3,20,6,1,11,Spring,18.950000000000003,7.689999999999998,Mild,69.318032,24.18,Light,69.44,No Rain,0,0.0,Humid,Comfortable,Moderate,85.47204015362597,0.29800000000000015,72.3688594890511,0.15990875912408758,-2.9288594890511064,4583.04,0.0
Apopka,2022-03-21,64.79,49.96,78.33,76.41,71.73,81.0,51.84,65,0.0,0.0,283.51,6.71,0.69,22.03,72,1019,96,57.21,2022,3,21,0,1,12,Spring,28.369999999999997,9.269999999999996,Mild,63.67245500000001,21.34,Light,64.79,No Rain,0,0.0,Humid,Comfortable,Moderate,82.09885646539573,0.5288999999999997,72.3688594890511,0.15990875912408758,-7.578859489051098,4211.35,0.0
Apopka,2022-03-22,70.0,57.83,82.8,76.78,72.39,81.64,58.64,70,0.0,0.0,266.88,6.54,0.29,21.94,108,1016,96,62.82,2022,3,22,1,1,12,Spring,24.97,9.25,Mild,70.0,21.650000000000002,Light,70.0,No Rain,0,0.0,Humid,Comfortable,Moderate,88.98369884607749,0.2616,72.3688594890511,0.15990875912408758,-2.368859489051104,4900.0,0.0
Apopka,2022-03-23,75.15,68.86,84.49,77.79,75.49,80.24,68.25,80,0.04,0.02,151.77,6.97,0.22,29.26,145,1012,96,70.38,2022,3,23,2,1,12,Spring,15.629999999999995,4.75,Warm,76.5096,29.040000000000003,Light,75.15,Light,1,0.08,Humid,Uncomfortable,Low,91.45538089583236,0.6163000000000002,72.3688594890511,0.15990875912408758,2.7811405109489016,6012.0,0.2788
Apopka,2022-03-24,70.64,62.28,74.46,76.01,74.1,77.83,68.36,93,0.39,0.14,47.15,5.11,0.13,18.68,234,1010,96,69.07,2022,3,24,3,1,12,Spring,12.179999999999993,3.730000000000004,Warm,70.836416,18.55,Light,70.64,Moderate,1,0.56,Very Humid,Uncomfortable,Low,90.42050361027958,1.0164,72.3688594890511,0.15990875912408758,-1.7288594890511035,6569.52,1.9929000000000001
Apopka,2022-03-25,66.25,60.37,74.44,74.15,70.61,78.64,53.45,66,0.0,0.0,286.75,8.7,0.09,24.07,293,1012,96,58.61,2022,3,25,4,1,12,Spring,14.07,8.030000000000001,Mild,65.43325,23.98,Light,66.25,No Rain,0,0.0,Humid,Comfortable,Moderate,78.11521667339017,0.5355,72.3688594890511,0.15990875912408758,-6.118859489051104,4372.5,0.0
Apopka,2022-03-26,65.79,56.07,76.26,74.68,70.21,79.93,49.78,59,0.0,0.0,295.81,9.17,0.4,25.81,289,1013,96,56.59,2022,3,26,5,1,12,Spring,20.190000000000005,9.720000000000013,Mild,64.970313,25.41,Light,65.79,No Rain,0,0.0,Comfortable,Dry,Moderate,71.71678344538529,0.5772999999999997,72.3688594890511,0.15990875912408758,-6.578859489051098,3881.6100000000006,0.0
Apopka,2022-03-27,66.82,56.59,77.52,75.47,71.06,80.62,47.49,55,0.0,0.0,295.4,7.83,0.87,21.32,291,1015,96,55.92,2022,3,27,6,1,12,Spring,20.929999999999993,9.560000000000002,Mild,66.24283,20.45,Light,66.82,No Rain,0,0.0,Comfortable,Dry,Moderate,73.32394179966391,0.4722000000000003,72.3688594890511,0.15990875912408758,-5.548859489051111,3675.0999999999995,0.0
Apopka,2022-03-28,70.23,62.51,81.59,77.14,72.72,82.76,58.89,70,0.0,0.0,287.73,6.94,0.38,19.26,271,1017,96,63.04,2022,3,28,0,1,13,Spring,19.080000000000005,10.040000000000006,Warm,70.28313,18.880000000000003,Light,70.23,No Rain,0,0.0,Humid,Comfortable,Moderate,87.72990043417089,0.2891000000000002,72.3688594890511,0.15990875912408758,-2.1388594890511,4916.1,0.0
Apopka,2022-03-29,70.2,61.9,82.09,78.54,73.96,83.84,60.62,75,0.0,0.0,292.2,5.38,0.16,14.25,264,1018,96,64.03,2022,3,29,1,1,13,Spring,20.190000000000005,9.88000000000001,Warm,70.2495,14.09,Light,70.2,No Rain,0,0.0,Humid,Sticky,Moderate,95.53460493852162,0.22520000000000015,72.3688594890511,0.15990875912408758,-2.1688594890511013,5265.0,0.0
Apopka,2022-03-30,73.75,62.76,85.08,79.15,75.2,83.52,62.45,71,0.0,0.0,280.95,8.27,0.74,25.03,136,1015,96,66.31,2022,3,30,2,1,13,Spring,22.32,8.319999999999993,Warm,74.628625,24.290000000000003,Light,73.75,No Rain,0,0.0,Humid,Sticky,Moderate,82.59076260896121,0.5183,72.3688594890511,0.15990875912408758,1.381140510948896,5236.25,0.0
Apopka,2022-03-31,74.55,67.03,84.45,78.93,77.02,80.73,66.74,78,0.1,0.04,115.33,8.71,0.2,25.25,178,1010,96,69.23,2022,3,31,3,1,13,Spring,17.42,3.710000000000008,Warm,75.72117,25.05,Light,74.55,Light,1,0.16,Humid,Uncomfortable,Low,85.69357699528072,0.7758999999999998,72.3688594890511,0.15990875912408758,2.181140510948893,5814.9,0.8710000000000001
Apopka,2022-04-01,73.2,67.32,80.31,76.35,73.47,79.56,67.92,85,2.69,0.36,163.36,3.89,0.02,17.11,278,1012,96,69.57,2022,4,1,4,2,13,Spring,12.990000000000009,6.090000000000003,Warm,74.0976,17.09,Calm,73.2,Very Heavy,1,1.44,Very Humid,Uncomfortable,Low,91.23201026871703,5.6956,72.3688594890511,0.15990875912408758,0.8311405109488987,6222.0,10.4641
Apopka,2022-04-02,68.89,61.65,78.44,75.16,71.65,78.15,67.4,95,2.25,0.81,71.34,4.17,0.05,36.37,161,1012,96,67.88,2022,4,2,5,2,13,Spring,16.79,6.5,Mild,68.542015,36.32,Calm,68.89,Very Heavy,1,3.24,Very Humid,Uncomfortable,Low,86.5572179285248,4.7223,72.3688594890511,0.15990875912408758,-3.4788594890511035,6544.55,9.3825
Apopka,2022-04-03,68.2,61.3,78.3,74.18,70.2,80.31,61.27,81,0.0,0.0,265.98,4.58,0.02,14.65,335,1011,96,63.73,2022,4,3,6,2,13,Spring,17.0,10.11,Mild,67.71886,14.63,Calm,68.2,No Rain,0,0.0,Very Humid,Sticky,Moderate,96.90756547231602,0.2731999999999999,72.3688594890511,0.15990875912408758,-4.168859489051101,5524.2,0.0
Apopka,2022-04-04,69.95,56.41,82.45,76.31,71.35,82.09,59.77,73,0.0,0.0,280.29,5.05,0.05,17.09,112,1012,96,63.45,2022,4,4,0,2,14,Spring,26.040000000000006,10.740000000000009,Mild,69.937955,17.04,Light,69.95,No Rain,0,0.0,Humid,Comfortable,Moderate,95.15131506031435,0.20449999999999985,72.3688594890511,0.15990875912408758,-2.4188594890511013,5106.35,0.0
Apopka,2022-04-05,76.4,65.75,87.8,78.87,74.93,83.91,68.62,79,0.01,0.01,243.95,6.29,0.45,25.39,175,1010,96,71.0,2022,4,5,1,2,14,Spring,22.049999999999997,8.97999999999999,Warm,78.06848000000001,24.94,Light,76.4,Light,1,0.04,Humid,Uncomfortable,Moderate,92.01627216965166,0.5916000000000003,72.3688594890511,0.15990875912408758,4.031140510948902,6035.6,0.0629
Apopka,2022-04-06,79.08,72.3,87.82,80.38,76.96,84.78,72.17,80,0.0,0.0,220.91,5.77,0.18,18.99,215,1009,96,74.15,2022,4,6,2,2,14,Spring,15.519999999999996,7.820000000000007,Warm,81.47712,18.81,Light,79.08,No Rain,0,0.0,Humid,Oppressive,Moderate,92.43739256827814,0.6847999999999999,72.3688594890511,0.15990875912408758,6.711140510948894,6326.4,0.0
Apopka,2022-04-07,74.02,66.69,79.7,79.0,76.64,82.24,70.8,90,0.71,0.3,68.54,8.38,0.51,39.79,217,1007,96,71.75,2022,4,7,3,2,14,Spring,13.010000000000005,5.599999999999994,Warm,75.21394,39.28,Light,74.02,Heavy,1,1.2,Very Humid,Oppressive,Low,81.33034052047896,1.9561999999999997,72.3688594890511,0.15990875912408758,1.651140510948892,6661.799999999999,5.949800000000001
Apopka,2022-04-08,66.12,60.3,71.19,75.35,71.47,79.56,49.03,56,0.0,0.0,315.71,11.91,1.61,28.32,284,1011,96,56.36,2022,4,8,4,2,14,Spring,10.89,8.090000000000003,Mild,65.40297600000001,26.71,Moderate,66.12,No Rain,0,0.0,Comfortable,Dry,Moderate,62.21272385533659,0.6703999999999998,72.3688594890511,0.15990875912408758,-6.2488594890511,3702.7200000000003,0.0
Apopka,2022-04-09,61.76,53.89,67.73,75.22,71.64,79.16,43.41,52,0.0,0.0,298.78,10.12,0.38,35.39,290,1014,96,52.02,2022,4,9,5,2,14,Spring,13.840000000000003,7.519999999999996,Mild,60.346016,35.01,Moderate,61.76,No Rain,0,0.0,Comfortable,Dry,Moderate,61.83212773836857,0.8168000000000001,72.3688594890511,0.15990875912408758,-10.608859489051106,3211.52,0.0
Apopka,2022-04-10,60.05,43.61,72.86,74.5,69.21,80.53,41.72,56,0.0,0.0,324.38,4.26,0.02,16.84,4,1018,96,50.56,2022,4,10,6,2,14,Spring,29.25,11.320000000000007,Mild,58.21124,16.82,Calm,60.05,No Rain,0,0.0,Comfortable,Dry,Moderate,75.40835648214758,0.6679000000000002,72.3688594890511,0.15990875912408758,-12.318859489051107,3362.7999999999997,0.0
Apopka,2022-04-11,66.5,51.06,80.46,75.91,70.83,81.59,51.52,61,0.0,0.0,316.2,5.83,0.16,23.11,114,1018,96,57.72,2022,4,11,0,2,15,Spring,29.39999999999999,10.760000000000005,Mild,65.79545,22.95,Light,66.5,No Rain,0,0.0,Humid,Comfortable,Moderate,82.83235612120086,0.4082,72.3688594890511,0.15990875912408758,-5.868859489051104,4056.5,0.0
Apopka,2022-04-12,71.75,60.98,83.35,78.29,73.76,83.82,59.38,67,0.0,0.0,309.07,6.41,0.2,17.36,127,1018,96,63.85,2022,4,12,1,2,15,Spring,22.369999999999997,10.059999999999988,Warm,72.136925,17.16,Light,71.75,No Rain,0,0.0,Humid,Comfortable,Moderate,86.2315312733844,0.3439,72.3688594890511,0.15990875912408758,-0.6188594890511041,4807.25,0.0
Apopka,2022-04-13,73.37,63.23,83.55,79.3,75.85,82.9,62.58,71,0.0,0.0,227.24,6.49,0.34,21.68,125,1016,96,66.27,2022,4,13,2,2,15,Spring,20.32,7.050000000000011,Warm,74.159591,21.34,Light,73.37,No Rain,0,0.0,Humid,Sticky,Moderate,87.78303711706097,0.42810000000000026,72.3688594890511,0.15990875912408758,1.0011405109489004,5209.27,0.0
Apopka,2022-04-14,74.7,66.24,83.95,79.71,77.05,82.96,67.59,80,0.69,0.59,186.91,4.05,0.07,29.53,174,1014,96,69.82,2022,4,14,3,2,15,Spring,17.710000000000008,5.909999999999997,Warm,75.94080000000001,29.46,Calm,74.7,Heavy,1,2.36,Humid,Uncomfortable,Low,94.21226165533979,1.7770000000000001,72.3688594890511,0.15990875912408758,2.3311405109488987,5976.0,2.7944999999999998
Apopka,2022-04-15,73.4,68.02,84.6,79.06,76.6,81.7,69.62,89,0.01,0.01,198.81,5.01,0.05,25.28,73,1014,96,70.76,2022,4,15,4,2,15,Spring,16.58,5.1000000000000085,Warm,74.39858000000001,25.23,Light,73.4,Light,1,0.04,Very Humid,Uncomfortable,Low,91.48571591158277,0.3904000000000003,72.3688594890511,0.15990875912408758,1.0311405109489016,6532.6,0.0501
Apopka,2022-04-16,74.84,63.95,86.45,80.11,75.36,86.29,67.11,79,0.0,0.0,312.11,4.78,0.13,18.99,134,1014,96,69.55,2022,4,16,5,2,15,Spring,22.5,10.930000000000007,Warm,76.101788,18.86,Calm,74.84,No Rain,0,0.0,Humid,Uncomfortable,Moderate,95.58035575614309,0.43320000000000014,72.3688594890511,0.15990875912408758,2.4711405109488993,5912.360000000001,0.0
Apopka,2022-04-17,76.06,65.28,86.61,82.26,78.58,87.22,68.39,79,1.45,0.93,248.63,4.19,0.0,31.83,182,1012,96,70.75,2022,4,17,6,2,15,Spring,21.33,8.64,Warm,77.639842,31.83,Calm,76.06,Very Heavy,1,3.72,Humid,Uncomfortable,Moderate,93.20114550694589,3.3706,72.3688594890511,0.15990875912408758,3.691140510948898,6008.74,6.075500000000001
Apopka,2022-04-18,75.62,68.11,83.62,79.87,77.23,83.16,68.27,80,0.0,0.0,210.73,5.63,0.16,17.98,247,1011,96,70.54,2022,4,18,0,2,16,Spring,15.510000000000005,5.929999999999993,Warm,77.10368000000001,17.82,Light,75.62,No Rain,0,0.0,Humid,Uncomfortable,Moderate,94.90932304103517,0.5062000000000002,72.3688594890511,0.15990875912408758,3.2511405109489004,6049.6,0.0
Apopka,2022-04-19,69.29,59.45,77.59,80.42,76.35,85.55,55.54,65,0.0,0.0,325.86,7.1,0.16,22.41,21,1015,96,60.85,2022,4,19,1,2,16,Spring,18.14,9.200000000000003,Mild,69.13770500000001,22.25,Light,69.29,No Rain,0,0.0,Humid,Comfortable,Moderate,83.71850318668662,0.3194999999999997,72.3688594890511,0.15990875912408758,-3.078859489051098,4503.85,0.0
Apopka,2022-04-20,66.85,55.29,77.58,78.93,75.07,82.58,53.85,64,0.01,0.01,266.44,8.06,1.03,26.17,69,1021,96,59.05,2022,4,20,2,2,16,Spring,22.29,7.510000000000005,Mild,66.18472,25.14,Light,66.85,Light,1,0.04,Humid,Comfortable,Moderate,78.88627438291456,0.49990000000000034,72.3688594890511,0.15990875912408758,-5.51885948905111,4278.4,0.0806
Apopka,2022-04-21,70.47,60.98,79.0,79.12,75.96,82.85,58.03,65,0.0,0.0,228.22,7.57,0.47,25.52,66,1022,96,62.64,2022,4,21,3,2,16,Spring,18.020000000000003,6.890000000000001,Warm,70.570815,25.05,Light,70.47,No Rain,0,0.0,Humid,Comfortable,Moderate,82.39223699751417,0.3263,72.3688594890511,0.15990875912408758,-1.8988594890511052,4580.55,0.0
Apopka,2022-04-22,70.07,60.44,79.38,79.29,75.9,83.21,59.29,70,0.0,0.0,246.11,7.7,1.3,28.45,56,1022,96,63.22,2022,4,22,4,2,16,Spring,18.939999999999998,7.309999999999988,Warm,70.08617,27.15,Light,70.07,No Rain,0,0.0,Humid,Comfortable,Moderate,85.70683756134805,0.31149999999999967,72.3688594890511,0.15990875912408758,-2.298859489051111,4904.9,0.0
Apopka,2022-04-23,71.23,60.57,80.82,79.82,76.5,83.52,61.03,72,0.0,0.0,261.57,7.47,0.25,22.08,71,1019,96,64.63,2022,4,23,5,2,16,Spring,20.249999999999993,7.019999999999996,Warm,71.522248,21.83,Light,71.23,No Rain,0,0.0,Humid,Sticky,Moderate,87.02494693387605,0.36030000000000023,72.3688594890511,0.15990875912408758,-1.1388594890511001,5128.56,0.0
Apopka,2022-04-24,73.13,63.14,82.67,80.6,77.11,84.6,63.97,75,0.0,0.0,259.19,6.62,0.38,22.75,85,1017,96,67.03,2022,4,24,6,2,16,Spring,19.53,7.489999999999995,Warm,73.904675,22.37,Light,73.13,No Rain,0,0.0,Humid,Sticky,Moderate,90.31408671014398,0.4212999999999998,72.3688594890511,0.15990875912408758,0.7611405109488913,5484.75,0.0
Apopka,2022-04-25,74.62,65.1,86.27,81.5,78.03,85.41,64.0,72,0.0,0.0,250.32,5.39,0.05,18.7,97,1017,96,67.53,2022,4,25,0,2,17,Spring,21.17,7.3799999999999955,Warm,75.717712,18.65,Light,74.62,No Rain,0,0.0,Humid,Sticky,Moderate,90.78576945042789,0.4466000000000002,72.3688594890511,0.15990875912408758,2.2511405109489004,5372.64,0.0
Apopka,2022-04-26,74.43,62.44,86.61,82.57,78.04,88.2,62.85,71,0.0,0.0,331.59,4.11,0.02,14.72,141,1017,96,66.78,2022,4,26,1,2,17,Spring,24.17,10.159999999999997,Warm,75.467949,14.700000000000001,Calm,74.43,No Rain,0,0.0,Humid,Sticky,Moderate,88.46030226051386,0.38590000000000035,72.3688594890511,0.15990875912408758,2.0611405109489027,5284.530000000001,0.0
Apopka,2022-04-27,76.08,67.17,86.32,84.39,80.35,89.1,65.54,72,0.0,0.0,311.5,4.9,0.09,18.45,225,1014,96,68.94,2022,4,27,2,2,17,Spring,19.14999999999999,8.75,Warm,77.524608,18.36,Calm,76.08,No Rain,0,0.0,Humid,Uncomfortable,Moderate,90.35793642959776,0.49999999999999994,72.3688594890511,0.15990875912408758,3.711140510948894,5477.76,0.0
Apopka,2022-04-28,73.57,67.26,82.17,84.37,81.68,87.03,64.47,75,0.0,0.0,270.59,9.49,0.43,25.46,55,1014,96,67.48,2022,4,28,3,2,17,Spring,14.909999999999997,5.349999999999994,Warm,74.45357499999999,25.03,Light,73.57,No Rain,0,0.0,Humid,Sticky,Moderate,82.0461672946389,0.5580999999999996,72.3688594890511,0.15990875912408758,1.201140510948889,5517.749999999999,0.0
Apopka,2022-04-29,71.99,61.9,80.6,82.63,79.47,85.95,61.59,71,0.0,0.0,266.17,7.68,0.67,23.58,85,1015,96,65.22,2022,4,29,4,2,17,Spring,18.699999999999996,6.480000000000004,Warm,72.456257,22.909999999999997,Light,71.99,No Rain,0,0.0,Humid,Sticky,Moderate,85.2948358720476,0.40669999999999973,72.3688594890511,0.15990875912408758,-0.3788594890511092,5111.29,0.0
Apopka,2022-04-30,74.38,66.45,83.88,83.09,80.02,86.83,63.51,70,0.0,0.0,245.85,6.5,0.07,19.37,98,1014,96,67.16,2022,4,30,5,2,17,Spring,17.429999999999993,6.810000000000002,Warm,75.39178,19.3,Light,74.38,No Rain,0,0.0,Humid,Sticky,Moderate,86.46024192772367,0.47899999999999976,72.3688594890511,0.15990875912408758,2.0111405109488913,5206.599999999999,0.0
Apopka,2022-05-01,73.69,63.77,85.39,83.11,80.26,86.29,65.96,79,0.07,0.04,210.97,3.98,0.05,18.83,94,1015,96,68.46,2022,5,1,6,2,17,Spring,21.619999999999997,6.030000000000001,Warm,74.651983,18.779999999999998,Calm,73.69,Light,1,0.16,Humid,Uncomfortable,Moderate,94.04133199225872,0.4836999999999999,72.3688594890511,0.15990875912408758,1.3211405109488936,5821.51,0.2786
Apopka,2022-05-02,74.33,64.26,86.81,81.97,78.3,86.94,67.43,81,0.26,0.14,303.37,5.03,0.02,21.38,109,1016,96,69.6,2022,5,2,0,2,18,Spring,22.549999999999997,8.64,Warm,75.487409,21.36,Light,74.33,Moderate,1,0.56,Very Humid,Uncomfortable,Moderate,96.48036325493547,0.9377,72.3688594890511,0.15990875912408758,1.9611405109488942,6020.73,1.3078
Apopka,2022-05-03,76.62,70.18,86.2,81.85,79.07,85.26,67.92,77,0.0,0.0,199.48,3.82,0.05,15.35,117,1015,96,70.61,2022,5,3,1,2,18,Spring,16.019999999999996,6.190000000000012,Warm,78.302142,15.299999999999999,Calm,76.62,No Rain,0,0.0,Humid,Uncomfortable,Low,90.45788648419261,0.48380000000000023,72.3688594890511,0.15990875912408758,4.2511405109489,5899.740000000001,0.0
Apopka,2022-05-04,77.2,65.61,88.86,83.35,78.64,89.51,66.55,72,0.0,0.0,310.42,4.05,0.02,13.98,132,1014,96,69.92,2022,5,4,2,2,18,Spring,23.25,10.870000000000005,Warm,78.91072,13.96,Calm,77.2,No Rain,0,0.0,Humid,Uncomfortable,Moderate,87.31385595704154,0.5220000000000001,72.3688594890511,0.15990875912408758,4.831140510948899,5558.400000000001,0.0
Apopka,2022-05-05,79.73,68.65,91.99,85.97,81.3,91.96,68.17,71,0.29,0.14,324.46,3.52,0.02,12.84,217,1013,96,71.7,2022,5,5,3,2,18,Spring,23.33999999999999,10.659999999999997,Warm,82.00973900000001,12.82,Calm,79.73,Moderate,1,0.56,Humid,Uncomfortable,Moderate,83.62657146193182,1.2073,72.3688594890511,0.15990875912408758,7.3611405109489,5660.83,1.0208
Apopka,2022-05-06,80.32,72.23,89.56,85.99,82.27,89.96,69.46,72,0.0,0.0,296.07,6.85,0.02,26.71,234,1010,96,72.7,2022,5,6,4,2,18,Spring,17.33,7.689999999999998,Warm,82.772032,26.69,Light,80.32,No Rain,0,0.0,Humid,Uncomfortable,Moderate,83.28533732287937,0.7899999999999996,72.3688594890511,0.15990875912408758,7.951140510948889,5783.039999999999,0.0
Apopka,2022-05-07,79.96,69.91,86.43,85.4,82.22,88.92,68.19,69,0.21,0.2,318.19,11.08,0.87,28.32,260,1006,96,71.78,2022,5,7,5,2,18,Spring,16.52000000000001,6.700000000000003,Warm,82.227892,27.45,Moderate,79.96,Moderate,1,0.8,Humid,Uncomfortable,Moderate,69.64434582915678,1.3611999999999995,72.3688594890511,0.15990875912408758,7.59114051094889,5517.24,2.3268
